,x,y,z
0,12.289772987365724,28.06028175354004,-51.26514434814453
1,12.030693613025619,29.66043432002621,-47.22004256141075
2,11.954669554422885,29.929676495627426,-42.94195042068803
3,12.229267348991828,30.439541818327346,-38.702191709474384
4,12.701959291340717,30.890686092165588,-34.42916565179194
5,12.678662043505895,31.52206645701083,-30.236229084277102
6,12.153492039834589,33.628733950473475,-26.48108932121245
7,12.930334665325779,35.83011405390417,-22.905955517824527
8,14.142101075254756,37.84857930102318,-19.324256818081917
9,13.371084213256836,40.18141174316406,-15.62979793548584
